Date,SPY,TSLA,FB,AAPL,MSFT,MCD,GOOG,AMZN,IWM,QQQ,TLT,CSCO,JNJ,KO,PEP,XOM,CVX,VZ,T,HD,WMT,JPM,C,GS,NFLX,AMD,INTC,MU,UNH,CI,BA,HD.1,BAC,SBUX,BABA
3/15/2018,275.00,325.60,183.86,178.65,94.18,161.61,1149.58,1582.32,156.92,171.53,120.24,45.33,133.06,43.67,111.99,74.42,115.58,48.29,37.04,178.07,87.51,115.24,73.34,266.61,321.09,11.46,50.88,58.84,229.48,166.90,329.98,178.07,32.10,59.37,199.06
3/16/2018,274.20,321.35,185.09,178.02,94.60,162.36,1135.73,1571.68,157.80,171.02,119.81,45.01,133.68,43.46,111.64,75.12,115.40,48.56,37.00,178.96,89.17,115.44,73.47,267.60,318.45,11.47,51.17,60.58,227.86,168.67,330.47,178.96,32.17,59.00,200.28
3/19/2018,270.49,313.56,172.56,175.30,92.89,159.01,1099.82,1544.93,156.28,167.10,119.43,44.27,130.24,43.26,110.36,74.15,113.89,48.31,36.58,177.10,87.45,114.53,72.70,262.53,313.48,11.43,50.83,60.14,225.05,166.44,331.76,177.10,31.98,58.30,194.53
3/20/2018,270.95,310.55,168.15,175.24,93.13,159.38,1097.71,1586.51,156.24,167.65,118.95,44.37,131.21,43.16,109.90,73.99,114.50,47.69,36.34,178.16,87.95,114.64,72.92,263.19,317.50,11.11,51.55,61.15,226.78,165.00,337.63,178.16,31.98,58.66,198.95
3/21/2018,270.43,316.53,169.39,171.27,92.48,158.66,1090.88,1581.86,157.15,166.92,119.08,44.31,131.19,43.00,108.74,75.04,117.04,47.28,36.00,178.02,88.18,114.74,73.32,261.85,316.48,11.26,51.56,61.07,222.82,167.05,337.10,178.02,31.87,58.47,195.30
3/22/2018,263.67,309.10,164.89,168.85,89.79,157.04,1049.08,1544.92,153.35,162.80,120.26,43.07,127.38,42.76,107.94,73.50,113.70,46.88,35.37,175.29,87.14,109.95,70.31,252.60,306.70,10.91,50.83,58.92,215.21,165.34,319.61,175.29,30.55,57.77,184.65
3/23/2018,258.05,301.54,159.39,164.94,87.18,154.98,1021.57,1495.56,150.05,158.51,120.17,42.42,125.10,42.33,106.15,72.89,112.98,46.29,34.70,171.80,85.42,107.01,67.90,245.26,300.94,10.63,49.36,54.21,212.55,164.00,321.00,171.80,29.17,56.31,181.20
3/26/2018,265.11,304.18,160.06,172.77,93.78,158.01,1053.21,1555.86,153.33,164.40,119.71,44.06,127.39,42.69,106.81,74.00,115.35,47.07,34.69,176.38,87.50,110.31,69.78,254.88,320.35,10.44,52.48,55.56,219.07,168.68,328.97,176.38,30.44,57.80,190.50
3/27/2018,260.60,279.18,152.22,168.34,89.47,157.48,1005.10,1497.05,150.36,159.08,120.99,42.68,127.21,42.89,107.64,73.70,114.66,47.31,34.90,174.68,86.05,108.17,68.28,247.26,300.69,10.00,51.19,52.40,217.96,165.54,321.12,174.68,29.52,57.46,181.89
3/28/2018,259.83,257.78,153.03,166.48,89.39,158.41,1004.56,1431.42,150.31,157.25,121.31,41.66,127.45,43.32,109.18,72.81,112.10,48.00,35.56,174.76,87.77,108.00,68.26,249.37,285.77,9.81,49.60,51.49,218.50,168.32,320.02,174.76,29.39,57.90,178.91
3/29/2018,263.15,266.13,159.79,167.78,91.27,156.38,1031.79,1447.34,151.83,160.13,121.90,42.89,128.15,43.43,109.15,74.61,114.04,47.82,35.65,178.24,88.97,109.97,67.50,251.86,295.35,10.05,52.08,52.14,214.00,167.74,327.88,178.24,29.99,57.89,183.54
4/2/2018,257.47,252.48,155.39,166.68,88.52,157.72,1006.47,1371.99,148.13,155.51,121.88,41.01,124.56,42.67,107.05,73.22,112.24,47.16,35.10,172.90,85.55,107.85,67.71,247.35,280.29,9.53,48.92,50.06,217.20,164.65,322.44,172.90,29.31,56.24,177.61
4/3/2018,260.77,267.53,156.11,168.39,89.71,160.40,1013.41,1392.05,150.25,157.26,120.94,41.38,128.35,43.38,108.19,75.02,114.83,47.50,35.37,173.76,86.80,109.33,68.48,250.58,283.67,9.55,49.75,51.55,224.58,167.85,330.82,173.76,29.59,58.00,174.67
4/4/2018,263.56,286.94,155.10,171.61,92.33,161.73,1025.14,1410.57,152.16,159.74,120.69,41.20,130.41,44.24,110.18,74.87,114.48,47.93,35.88,177.44,87.22,110.99,69.31,252.62,288.94,9.77,49.99,53.39,228.79,168.79,327.44,177.44,29.88,58.83,172.07
4/5/2018,265.64,305.72,159.34,172.80,92.38,163.95,1027.81,1451.75,153.42,160.65,119.79,41.82,130.71,44.40,110.57,76.02,117.29,48.24,36.14,179.13,87.81,111.88,70.22,255.81,293.97,10.02,50.38,49.84,229.07,169.03,336.40,179.13,30.32,59.14,172.57
4/6/2018,259.72,299.30,157.20,168.38,90.23,161.25,1007.04,1405.23,150.36,156.63,121.10,40.73,128.10,43.92,109.30,74.87,114.76,47.48,35.63,174.45,86.69,109.09,68.60,249.97,288.85,9.61,48.79,48.46,223.96,167.82,326.12,174.45,29.63,58.34,167.52
4/9/2018,261.00,289.66,157.93,170.05,90.77,161.23,1015.45,1406.08,150.54,157.73,121.30,41.17,129.48,43.83,109.38,74.87,115.98,46.92,35.17,172.51,86.28,110.40,69.44,252.19,289.93,9.53,49.55,47.96,222.73,167.94,322.48,172.51,29.87,58.70,169.87
4/10/2018,265.15,304.70,165.04,173.25,92.88,162.77,1031.64,1436.22,153.38,161.21,121.08,42.51,130.25,43.99,109.40,77.07,118.85,48.27,35.81,173.49,86.45,112.51,70.51,256.57,298.07,9.98,51.27,50.48,226.79,169.85,334.83,173.49,30.48,59.41,177.10
4/11/2018,263.76,300.93,166.32,172.44,91.86,163.34,1019.97,1427.05,153.71,160.28,121.51,42.43,129.63,43.99,108.68,77.43,119.25,47.58,35.25,172.86,85.91,110.62,69.89,252.94,303.67,9.82,51.10,50.48,221.90,169.00,327.36,172.86,29.90,59.42,175.36
4/12/2018,265.93,294.08,163.87,174.14,93.58,161.62,1032.51,1448.50,154.76,162.21,120.62,43.34,130.43,44.03,108.31,77.22,119.23,47.74,35.16,173.36,85.43,113.37,72.13,259.59,309.25,10.08,52.72,52.59,224.24,170.56,337.48,173.36,30.65,59.43,175.92
4/13/2018,265.15,300.34,164.52,174.73,93.08,161.73,1029.27,1430.79,153.95,161.37,120.90,43.00,130.62,44.51,109.26,77.84,119.92,47.66,35.14,172.80,86.02,110.30,71.01,255.92,311.65,9.93,51.86,52.23,224.28,171.65,329.28,172.80,29.80,59.24,172.04
4/16/2018,267.33,291.21,164.83,175.82,94.17,161.63,1037.98,1441.50,155.37,162.60,120.94,43.30,131.76,44.68,109.92,78.54,120.70,48.39,35.64,174.43,86.84,110.21,70.07,257.88,307.78,10.09,52.40,51.65,230.32,175.08,331.77,174.43,29.93,59.43,174.70
4/17/2018,270.19,287.69,168.66,178.24,96.07,162.55,1074.16,1503.83,157.06,166.10,121.27,44.59,130.54,44.88,108.87,78.33,121.46,48.85,35.36,174.91,87.90,110.21,69.74,253.63,336.06,10.52,53.54,52.26,238.55,174.38,336.72,174.91,30.04,59.83,178.70
4/18/2018,270.39,293.35,166.36,177.84,96.44,161.81,1072.08,1527.84,157.48,166.44,120.30,44.63,127.72,44.51,106.98,79.22,123.82,48.62,35.21,179.85,87.57,109.32,68.98,254.00,334.52,10.36,53.61,54.01,236.40,175.21,341.00,179.85,29.53,59.50,182.68
4/19/2018,268.89,300.08,168.10,172.80,96.11,159.53,1087.70,1556.91,156.39,164.91,119.32,44.56,127.55,44.31,105.57,79.42,123.71,48.43,34.82,177.08,87.89,111.72,70.28,254.17,332.70,10.11,52.22,51.42,235.76,171.73,340.64,177.08,30.18,59.22,181.39
4/20/2018,266.61,290.24,166.28,165.72,95.00,158.77,1072.96,1527.49,155.55,162.30,118.46,44.09,126.66,43.74,102.48,79.00,122.31,47.90,34.67,177.01,86.98,111.47,70.00,251.96,327.77,9.99,51.53,50.62,235.06,169.94,338.67,177.01,30.26,58.00,179.11
4/23/2018,266.57,283.37,165.84,165.24,95.35,158.99,1067.45,1517.86,155.32,161.89,118.49,44.25,126.83,43.98,102.58,79.57,123.58,48.66,34.89,177.66,86.10,110.93,69.48,246.67,318.69,10.04,51.10,49.02,234.34,172.35,338.84,177.66,30.32,58.16,175.57
4/24/2018,262.98,283.46,159.69,162.94,93.12,157.32,1019.98,1460.09,154.43,158.46,117.95,43.74,126.19,43.07,101.44,78.35,122.54,49.67,35.00,176.26,86.53,110.41,69.12,242.49,307.02,10.09,51.45,47.11,234.22,171.29,329.06,176.26,30.19,57.81,173.09
4/25/2018,263.63,280.69,159.69,163.65,92.31,155.94,1021.18,1460.17,154.20,158.65,117.16,43.71,126.76,42.43,101.15,79.50,122.72,50.10,35.20,177.39,87.17,109.99,69.36,239.23,305.76,9.71,51.38,47.60,234.90,171.70,342.86,177.39,30.14,57.71,170.22
4/26/2018,266.31,285.48,174.16,164.22,94.26,158.90,1040.04,1517.96,154.91,161.99,117.98,44.21,128.01,42.75,103.26,80.86,124.22,49.76,33.10,185.72,87.94,110.10,69.18,240.09,313.98,11.04,53.05,50.14,237.03,172.15,342.79,185.72,30.07,59.38,173.90
4/27/2018,266.56,294.08,173.59,162.32,95.82,158.30,1030.05,1572.62,154.69,162.09,118.89,44.71,128.27,43.31,101.71,77.79,126.62,51.57,33.04,186.46,87.29,109.40,68.99,239.80,311.76,11.11,52.73,47.52,240.18,173.95,340.88,186.46,30.15,58.36,177.16
4/30/2018,264.51,293.90,172.00,165.26,93.52,167.44,1017.33,1566.13,153.32,160.94,119.10,44.29,126.49,43.21,100.94,77.75,125.11,49.35,32.70,184.80,88.46,108.78,68.27,238.33,312.46,10.88,51.62,45.98,236.40,171.82,333.56,184.80,29.92,57.57,178.54
5/1/2018,264.98,299.92,173.86,169.10,95.00,163.44,1037.31,1582.26,154.07,162.78,118.41,44.83,126.01,42.59,99.13,76.95,124.86,48.82,32.54,184.63,87.41,108.78,68.25,236.67,313.30,11.13,53.33,46.79,236.85,171.07,329.54,184.63,29.95,58.13,179.50
5/2/2018,263.20,301.15,176.07,176.57,93.51,160.68,1024.38,1569.68,154.65,161.82,118.28,43.86,123.50,42.06,97.23,76.80,125.49,47.75,32.06,185.91,86.34,107.92,67.99,234.05,313.36,10.97,52.31,45.89,233.46,172.36,324.19,185.91,29.58,56.70,181.45
5/3/2018,262.62,284.45,174.02,176.89,94.07,160.08,1023.72,1572.08,153.81,161.80,118.81,44.44,123.03,41.89,97.60,76.54,126.01,47.84,31.94,183.19,86.23,107.24,67.94,233.41,311.69,10.93,52.28,46.62,234.15,172.88,330.69,183.19,29.20,56.13,182.45
5/4/2018,266.02,294.09,176.61,183.83,95.16,165.03,1048.21,1580.95,155.73,164.87,118.99,45.30,124.19,42.36,98.99,76.90,125.53,48.19,32.14,185.03,87.53,108.43,67.94,234.94,320.09,11.28,52.78,47.58,235.90,171.17,334.43,185.03,29.30,57.68,188.89
5/7/2018,266.92,302.77,177.97,185.16,96.22,165.00,1054.79,1600.14,157.05,166.24,118.80,45.73,123.59,42.14,98.23,77.74,124.94,47.73,32.04,183.56,85.47,109.37,68.50,237.20,326.26,11.59,53.33,48.48,233.78,172.59,340.43,183.56,29.64,57.45,195.35
5/8/2018,266.92,301.97,178.92,186.05,95.81,164.77,1053.91,1592.39,157.83,166.07,118.69,45.71,122.61,41.81,96.79,78.09,126.57,47.02,31.70,185.04,85.74,110.99,71.00,237.00,326.89,11.61,53.63,48.57,232.03,170.70,338.37,185.04,29.93,57.67,196.31
5/9/2018,269.50,306.85,182.66,187.36,96.94,164.24,1082.76,1608.00,158.68,167.88,117.98,46.04,123.51,41.78,96.16,79.93,128.72,46.38,31.40,186.36,83.06,113.41,71.95,241.73,330.30,11.95,54.34,51.01,229.21,169.58,344.50,186.36,30.72,57.04,195.43
5/10/2018,272.02,305.02,185.53,190.04,97.91,165.07,1097.57,1609.08,159.53,169.62,118.93,46.30,125.35,42.18,97.27,81.72,128.82,47.20,31.88,187.16,82.69,114.29,72.57,243.44,329.60,12.13,54.98,52.66,233.71,171.06,344.07,187.16,30.89,57.65,195.96
5/11/2018,272.85,301.06,186.99,188.59,97.70,165.39,1098.26,1602.91,159.84,169.46,119.23,45.93,127.24,42.14,97.43,81.28,129.84,48.62,32.29,190.31,83.38,113.86,72.86,242.92,326.46,11.95,54.67,51.82,238.28,173.73,342.46,190.31,30.92,57.27,194.36
5/14/2018,272.98,291.97,186.64,188.15,98.03,164.72,1100.20,1601.54,159.23,169.75,118.60,45.70,126.06,42.04,97.15,81.83,130.39,48.49,32.19,191.08,84.39,113.90,72.62,243.91,328.53,12.23,54.90,53.00,242.90,177.54,344.59,191.08,31.12,57.13,198.64
5/15/2018,271.10,284.18,184.32,186.44,97.32,163.06,1079.23,1576.12,159.26,167.87,117.25,45.48,125.13,41.72,96.80,81.79,129.74,47.79,32.09,187.98,84.52,113.03,72.68,241.56,326.13,12.45,53.92,54.01,239.50,176.06,342.12,187.98,31.22,56.64,196.61
5/16/2018,272.24,286.48,183.20,188.18,97.15,162.87,1081.77,1587.28,160.92,168.98,116.80,45.16,125.35,41.55,97.19,82.02,129.56,47.86,32.30,186.38,86.13,113.34,71.95,240.96,328.19,12.82,54.64,56.50,241.72,177.15,340.97,186.38,31.06,57.15,198.11
5/17/2018,272.01,284.54,183.76,186.99,96.18,161.31,1078.59,1581.76,161.66,168.33,116.21,43.46,123.85,42.30,97.92,81.88,129.46,47.85,31.93,185.33,84.49,112.96,71.56,239.10,325.22,12.82,54.81,54.70,242.96,178.91,344.14,185.33,30.81,57.20,196.02
5/18/2018,271.33,276.82,182.68,186.31,96.36,160.98,1066.36,1574.37,161.87,167.46,117.21,43.21,124.24,42.18,97.51,81.30,127.86,47.74,32.05,187.42,83.64,111.13,69.96,237.00,324.18,13.00,53.50,53.39,244.64,178.07,351.23,187.42,30.26,57.16,195.00
5/21/2018,273.37,284.49,184.49,187.63,97.60,161.48,1079.58,1585.46,162.94,168.40,117.27,43.75,123.72,42.41,99.51,82.28,129.37,48.43,32.59,189.79,84.51,112.15,70.43,237.70,331.82,12.99,54.32,55.48,247.90,177.45,363.92,189.79,30.55,57.34,197.64
5/22/2018,272.61,275.01,183.80,187.16,97.50,159.45,1069.73,1581.40,161.76,168.18,117.09,43.65,122.91,42.25,99.93,81.64,128.23,48.81,32.43,186.87,83.37,113.01,71.08,238.00,331.62,12.98,54.45,59.03,245.18,177.24,355.02,186.87,30.89,56.96,195.87
5/23/2018,273.36,279.07,186.90,188.36,98.66,161.62,1079.69,1601.86,161.97,169.60,117.94,43.68,123.45,42.40,100.45,82.15,128.70,48.59,32.33,186.67,83.01,112.49,70.24,237.81,344.72,13.10,55.21,59.97,244.26,177.09,359.21,186.67,30.44,57.49,196.80
5/24/2018,272.80,277.85,185.93,188.15,98.31,162.39,1079.24,1603.07,162.03,169.55,118.88,43.57,122.25,42.32,100.18,80.27,126.61,48.64,32.78,187.15,82.85,111.23,69.31,236.10,349.29,13.41,54.75,61.49,242.73,175.85,359.00,187.15,30.21,57.68,197.37
5/25/2018,272.15,278.85,184.92,188.58,98.36,163.21,1075.66,1610.15,161.74,169.72,119.62,43.26,121.47,42.40,100.31,78.71,122.19,48.52,32.51,186.85,82.46,110.66,68.44,235.01,351.29,13.54,55.44,61.35,244.95,175.90,360.09,186.85,30.16,57.92,199.20
5/29/2018,269.02,283.76,185.74,187.90,98.01,160.62,1060.32,1612.87,161.52,168.97,122.24,42.97,119.40,42.68,101.10,78.42,121.39,48.20,32.33,185.00,82.40,105.93,65.71,227.03,349.73,13.36,55.32,62.62,242.17,172.58,352.48,185.00,28.96,57.23,198.00
5/30/2018,272.61,291.72,187.67,187.50,98.95,161.82,1067.80,1624.89,164.08,170.18,121.42,42.85,120.97,43.13,101.83,81.50,125.16,48.60,32.57,187.09,84.12,108.35,66.68,229.16,353.54,13.82,55.68,62.57,244.94,173.32,358.19,187.09,29.49,57.48,197.98
5/31/2018,270.94,284.73,191.78,186.87,98.84,160.01,1084.99,1629.62,162.77,170.07,121.22,42.71,119.62,43.00,100.25,81.24,124.30,47.67,32.32,186.55,82.54,107.01,66.69,225.88,351.60,13.73,55.20,57.59,241.51,169.37,352.16,186.55,29.04,56.67,198.01
6/1/2018,273.60,291.82,193.99,190.24,100.79,159.16,1119.50,1641.54,163.84,172.74,120.30,43.66,121.26,43.12,100.25,81.83,123.85,47.81,32.47,187.35,82.99,108.40,67.28,228.35,359.93,14.40,57.08,58.74,243.35,170.82,356.72,187.35,29.40,56.91,204.34
6/4/2018,274.90,296.74,193.28,191.83,101.67,160.22,1139.29,1665.27,164.71,174.30,119.43,43.58,121.95,43.49,100.12,80.97,122.26,47.82,32.41,191.36,85.42,108.45,67.34,229.89,361.81,14.85,56.83,59.10,244.63,171.00,360.73,191.36,29.40,57.07,208.95
6/5/2018,275.10,291.13,192.94,193.31,102.19,159.48,1139.66,1696.35,165.73,174.84,119.71,43.67,121.48,43.11,100.21,80.68,122.73,47.97,32.68,191.94,84.62,107.84,66.76,228.34,365.80,14.85,56.53,59.41,244.43,170.83,360.10,191.94,29.12,55.68,208.37
6/6/2018,277.40,319.50,191.34,193.98,102.49,162.38,1136.88,1695.75,166.93,175.86,118.74,44.26,122.79,43.46,100.83,82.06,123.38,48.41,33.38,193.59,84.56,110.36,68.23,232.23,367.45,15.67,57.03,59.42,248.65,174.93,371.56,193.59,30.04,57.17,208.30
6/7/2018,277.37,316.09,188.18,193.46,100.88,169.48,1123.86,1689.30,166.02,174.43,119.89,43.65,123.33,43.44,101.16,82.88,126.96,49.01,33.81,196.17,84.95,110.80,68.45,233.45,361.40,14.89,55.88,59.63,248.98,177.11,368.53,196.17,30.09,57.14,203.62
6/8/2018,278.19,317.66,189.10,191.70,101.63,168.91,1120.87,1683.99,166.52,174.44,119.53,43.48,124.06,43.95,102.49,83.60,126.44,49.18,33.83,198.33,84.36,111.11,68.47,233.39,360.57,15.25,55.05,61.39,250.68,177.81,369.50,198.33,30.01,56.60,205.07
6/11/2018,278.56,332.10,191.54,191.23,101.05,166.49,1129.99,1689.12,166.77,174.91,119.31,43.69,122.66,44.13,103.21,83.10,127.56,49.30,34.18,199.64,84.30,110.83,68.11,234.09,361.45,15.73,54.52,61.39,253.78,180.95,370.94,199.64,30.06,56.48,205.70
6/12/2018,278.92,342.77,192.40,192.28,101.31,166.73,1139.32,1698.75,167.53,175.83,119.34,43.94,122.54,44.41,104.48,82.42,127.08,48.81,34.35,201.31,84.10,110.19,67.61,232.63,363.83,15.85,54.82,60.55,253.58,178.82,370.62,201.31,29.90,56.48,209.08
6/13/2018,278.03,344.78,192.41,190.70,100.85,166.58,1134.79,1704.86,166.87,175.82,119.28,44.01,122.63,44.18,105.27,81.51,127.07,47.40,32.22,200.31,84.09,109.97,67.29,233.83,379.93,16.32,55.03,60.05,252.87,176.18,363.85,200.31,29.84,56.21,206.62
6/14/2018,278.73,357.72,196.81,190.80,101.42,167.05,1152.12,1723.86,167.76,177.60,120.27,44.69,122.41,43.58,105.13,81.89,126.51,47.82,32.52,199.67,83.79,108.03,66.16,233.65,392.87,16.25,55.54,59.18,255.33,175.33,362.42,199.67,29.50,57.02,210.86
6/15/2018,277.13,358.17,195.85,188.84,100.13,166.46,1152.26,1715.97,167.81,176.98,120.38,44.25,122.61,44.12,107.61,80.66,124.04,48.06,33.15,200.54,83.70,107.90,66.34,231.92,391.98,16.34,55.11,58.23,255.98,175.05,357.88,200.54,29.28,57.11,208.00
6/18/2018,276.56,370.83,198.31,188.74,100.86,166.28,1173.46,1723.79,168.60,176.50,120.27,44.21,121.32,43.55,105.38,80.82,125.97,47.46,32.19,200.69,83.00,108.18,66.75,231.39,390.40,17.11,53.22,58.45,254.87,173.93,354.74,200.69,29.40,57.22,208.57
6/19/2018,275.50,352.55,197.49,185.69,100.86,164.97,1168.06,1734.78,168.61,176.00,120.97,43.82,122.57,43.60,105.96,80.70,125.54,48.50,32.39,199.21,83.61,107.55,66.78,228.32,404.98,16.69,52.93,59.25,253.02,173.36,341.12,199.21,29.26,57.43,204.43
6/20/2018,275.97,362.22,202.00,186.50,101.87,162.56,1169.84,1750.08,169.97,177.25,119.91,43.74,122.04,43.26,105.81,80.45,125.29,48.09,32.00,199.08,83.61,107.54,67.38,227.82,416.76,16.52,53.46,58.95,252.81,175.72,342.69,199.08,29.24,52.22,206.23
6/21/2018,274.24,347.51,201.50,185.46,101.14,160.53,1157.66,1730.22,168.38,175.71,120.54,43.16,121.45,43.09,107.24,79.69,122.59,48.63,31.60,200.31,84.21,107.51,67.63,226.98,415.44,15.65,52.19,59.44,251.89,175.00,337.66,200.31,29.29,50.62,202.21
6/22/2018,274.74,333.63,201.74,184.92,100.41,164.55,1155.48,1715.67,167.82,175.32,120.53,43.20,122.84,43.25,108.37,81.38,125.10,49.76,31.69,197.41,84.82,105.75,67.20,226.02,411.09,15.80,52.50,57.10,254.37,174.08,338.91,197.41,28.99,51.24,202.01
6/25/2018,271.00,333.01,196.35,182.17,98.39,159.81,1124.81,1663.15,165.08,171.37,120.80,42.29,122.59,43.58,108.99,79.74,122.61,49.60,31.71,196.38,86.47,104.79,65.75,221.54,384.48,15.11,50.71,53.16,250.71,173.85,331.20,196.38,28.48,50.66,191.25
6/26/2018,271.60,342.00,199.00,184.43,99.08,160.91,1118.46,1691.09,166.04,172.07,120.97,42.55,122.35,43.33,108.05,80.64,124.16,49.30,31.62,196.36,85.98,104.86,66.31,221.58,399.39,15.50,49.67,54.59,249.77,172.95,331.30,196.36,28.54,50.38,191.42
6/27/2018,269.35,344.50,195.84,184.16,97.54,157.42,1103.98,1660.51,163.38,169.73,122.11,42.33,121.61,43.07,108.27,81.71,126.00,49.31,31.65,195.02,86.89,103.24,65.46,220.18,390.39,14.97,48.76,52.26,248.17,172.81,329.82,195.02,28.24,49.84,185.02
6/28/2018,270.89,349.93,196.23,185.50,98.63,156.32,1114.22,1701.45,163.88,171.19,122.14,42.94,122.00,43.47,108.68,81.97,125.66,50.86,32.19,195.21,85.86,104.93,66.88,223.42,395.42,15.31,49.25,53.14,244.90,169.76,334.65,195.21,28.67,48.54,188.38
6/29/2018,271.28,342.95,194.32,185.11,98.61,156.69,1115.65,1699.80,163.77,171.65,121.72,43.03,121.34,43.86,108.87,82.73,126.43,50.31,32.11,195.10,85.65,104.20,66.92,220.57,391.43,14.99,49.71,52.44,245.34,169.95,335.51,195.10,28.19,48.85,185.53
7/2/2018,271.86,335.07,197.36,187.18,100.01,156.87,1127.46,1713.78,164.90,172.80,121.35,42.81,121.58,43.75,109.53,81.76,124.25,50.42,32.21,194.02,84.00,105.08,67.16,223.26,398.18,15.16,50.20,54.48,247.48,169.03,336.08,194.02,28.28,49.06,186.36
7/3/2018,270.90,310.86,192.73,183.92,99.05,156.48,1102.89,1693.96,164.96,170.80,122.00,42.67,122.71,43.99,108.80,82.24,124.73,50.70,32.71,193.62,84.44,103.61,66.06,220.38,390.52,15.00,49.47,51.48,246.98,170.25,332.93,193.62,27.78,48.77,184.75
7/5/2018,273.11,309.16,198.45,185.40,99.76,157.32,1124.27,1699.73,166.84,172.92,122.35,42.56,125.00,44.66,109.55,82.31,123.98,51.28,32.60,194.41,84.57,103.72,66.56,220.74,398.39,15.50,50.75,52.84,250.50,171.98,333.18,194.41,27.92,48.61,186.88
7/6/2018,275.42,308.90,203.23,187.97,101.16,159.42,1140.17,1710.63,168.25,175.61,122.75,42.71,125.75,44.64,109.56,82.33,124.14,51.48,32.68,194.48,84.51,104.06,67.14,221.79,408.25,16.36,51.37,53.23,250.76,172.10,334.64,194.48,28.03,48.98,192.27
7/9/2018,277.90,318.51,204.74,190.58,101.85,159.94,1154.05,1739.02,169.31,177.19,121.96,42.67,126.05,44.40,107.76,82.90,125.99,50.74,32.15,196.08,85.93,107.28,68.94,227.99,418.97,16.61,51.86,54.31,253.67,173.22,341.92,196.08,29.05,49.90,192.75
7/10/2018,278.90,322.47,203.54,190.35,102.12,160.62,1152.84,1743.07,168.54,177.32,121.95,42.86,127.38,44.97,112.89,83.66,127.59,51.34,32.50,197.61,87.21,106.62,68.23,226.85,415.63,16.55,52.16,55.74,255.54,173.45,347.16,197.61,28.83,50.42,192.55
7/11/2018,276.86,318.96,202.54,187.88,101.98,158.62,1153.90,1755.00,167.11,176.42,122.42,42.57,126.24,44.79,112.54,82.59,123.52,51.34,31.87,196.95,86.53,106.39,67.91,225.66,418.65,16.27,51.20,54.18,254.59,171.79,340.60,196.95,28.68,50.14,187.42
7/12/2018,279.37,316.71,206.92,191.03,104.19,159.12,1183.48,1796.62,167.92,179.46,122.41,43.58,127.76,44.67,111.53,82.69,124.26,51.24,32.23,197.95,86.52,106.85,68.51,227.22,413.50,16.56,52.35,55.45,256.05,172.96,346.03,197.95,28.77,50.25,190.17
7/13/2018,279.59,318.87,207.32,191.33,105.43,158.51,1188.82,1813.03,167.42,179.61,122.72,41.78,125.93,44.74,112.69,83.31,124.04,51.41,31.67,198.69,87.70,106.36,67.00,226.41,395.80,16.27,52.22,56.35,258.70,173.09,350.79,198.69,28.55,51.62,190.04
7/16/2018,279.34,310.10,207.23,190.91,104.91,158.78,1183.86,1822.49,166.77,179.18,122.21,42.50,124.69,44.73,112.96,82.49,122.98,51.59,31.90,198.88,87.64,110.58,69.46,231.44,400.48,16.58,52.01,56.15,256.98,172.35,356.10,198.88,29.78,50.94,190.35
7/17/2018,280.47,322.69,209.99,191.45,105.95,159.75,1198.80,1843.93,167.51,180.27,121.98,42.34,129.11,45.25,114.88,82.31,121.91,51.43,31.76,201.10,88.19,110.50,69.35,231.02,379.48,16.87,51.75,56.96,250.29,170.71,356.88,201.10,30.01,51.28,192.66
7/18/2018,281.06,323.85,209.36,190.40,105.12,157.93,1195.88,1842.92,167.98,179.93,121.49,42.21,127.80,45.12,114.83,82.22,121.53,51.14,31.71,200.97,88.07,111.53,69.85,231.24,375.13,16.85,51.72,57.45,255.42,177.75,360.23,200.97,30.13,51.15,190.79
7/19/2018,280.00,320.23,208.09,191.88,104.40,157.41,1186.96,1812.97,169.17,179.03,122.26,42.40,125.94,45.11,115.77,82.01,121.67,50.75,31.27,202.63,87.72,109.89,68.99,229.63,364.23,16.71,51.98,56.22,252.93,175.90,355.33,202.63,29.67,51.34,187.34
7/20/2018,279.68,313.58,209.94,191.44,106.27,157.97,1184.91,1813.70,168.48,178.99,120.76,42.01,125.85,45.28,116.01,81.40,122.27,50.62,31.10,202.45,88.06,111.28,69.22,231.69,361.05,16.50,51.91,55.02,252.70,178.09,354.90,202.45,30.13,50.91,187.25
7/23/2018,280.20,303.20,210.91,191.61,107.97,158.75,1205.50,1802.00,168.69,179.56,119.27,42.06,126.63,44.95,114.39,81.40,121.33,50.75,31.00,202.23,87.63,113.35,70.21,233.76,362.66,16.66,52.31,54.29,252.74,177.42,353.27,202.23,30.75,51.19,187.04
7/24/2018,281.61,297.43,214.67,193.00,107.66,157.94,1248.08,1829.24,166.89,180.30,119.68,42.39,129.36,45.26,114.74,83.01,123.85,51.51,31.68,201.99,87.96,114.15,71.07,235.88,357.32,16.19,52.18,53.17,253.76,176.43,358.27,201.99,30.83,51.17,189.00
